model_key,country,narrator_role,axis,female,male,daughter_son_entropy_gap
ollama-gemma3-12b,South Africa,Grandmother,domain,1.0,,
ollama-gemma3-12b,South Africa,Grandmother,role,0.9766146686727132,0.9456247927965667,-0.030989875876146433
ollama-gemma3-12b,South Africa,Mother,direct_marker,0.81734542214651,0.8112781244591329,-0.006067297687377016
ollama-gemma3-12b,South Africa,Mother,role,0.9654175532860071,0.9619555747789698,-0.0034619785070373332
ollama-gemma3-12b,South Africa,Nanny,direct_marker,0.9397387539970584,0.8634574724800428,-0.07628128151701563
ollama-gemma3-12b,South Africa,Nanny,role,0.9751767440930257,0.9705112770342156,-0.004665467058810102
ollama-gemma3-12b,South Africa,Older Brother,direct_marker,0.8101434166941021,0.807574985963281,-0.0025684307308210252
ollama-gemma3-12b,South Africa,Older Brother,domain,,0.9182958340544894,
ollama-gemma3-12b,South Africa,Older Brother,role,0.9630643588204707,0.9517936994372922,-0.011270659383178505
ollama-gemma3-12b,South Africa,Older Sister,direct_marker,0.8887263188962904,0.8027482884544466,-0.08597803044184382
ollama-gemma3-12b,South Africa,Older Sister,role,0.9779871634094386,0.9535261973716962,-0.024460966037742393
ollama-gemma3-12b,South Africa,Teacher,direct_marker,0.9342064019134054,0.837911028788348,-0.09629537312505743
ollama-gemma3-12b,South Africa,Teacher,domain,,1.0,
ollama-gemma3-12b,South Africa,Teacher,role,0.9837273962594129,0.9629886770849987,-0.020738719174414166
ollama-gemma3-12b,South Africa,Uncle,direct_marker,0.9386935321483066,0.8909685317733521,-0.04772500037495453
ollama-gemma3-12b,South Africa,Uncle,domain,0.9182958340544894,,
ollama-gemma3-12b,South Africa,Uncle,role,0.9513118343844531,0.9859934977276437,0.03468166334319056
ollama-gemma3-12b,South Korea,Aunt,direct_marker,0.7233083338141042,0.7814033158465872,0.05809498203248298
ollama-gemma3-12b,South Korea,Aunt,role,0.9460818874660354,0.961609836167754,0.015527948701718586
ollama-gemma3-12b,South Korea,Cousin,direct_marker,0.8288713632524446,0.7835807040488098,-0.04529065920363484
ollama-gemma3-12b,South Korea,Cousin,role,0.9866599586738648,0.9363092770900606,-0.05035068158380418
ollama-gemma3-12b,South Korea,Family Doctor,direct_marker,0.8647869792568114,0.753333479941888,-0.11145349931492332
ollama-gemma3-12b,South Korea,Family Doctor,domain,0.9182958340544894,,
ollama-gemma3-12b,South Korea,Family Doctor,role,0.9705112770342156,0.9275811471916492,-0.04293012984256639
ollama-gemma3-12b,South Korea,Father,direct_marker,0.8383685150260664,0.8598127531507581,0.02144423812469176
ollama-gemma3-12b,South Korea,Father,role,0.9037464167234511,0.9144707137270128,0.0107242970035617
ollama-gemma3-12b,South Korea,Grandfather,direct_marker,0.8085947862963575,0.789122621503418,-0.01947216479293945
ollama-gemma3-12b,South Korea,Grandfather,domain,1.0,0.9182958340544894,-0.08170416594551055
ollama-gemma3-12b,South Korea,Grandfather,role,0.9491261590039585,0.978494268295688,0.029368109291729505
ollama-gemma3-12b,South Korea,Grandmother,direct_marker,0.8085947862963575,0.8080141510844469,-0.0005806352119106517
ollama-gemma3-12b,South Korea,Grandmother,domain,1.0,0.8112781244591328,-0.18872187554086717
ollama-gemma3-12b,South Korea,Grandmother,role,0.9212712133524714,0.9498322694120636,0.028561056059592138
ollama-gemma3-12b,South Korea,Mother,direct_marker,0.933816945485606,0.8479836109346184,-0.08583333455098763
ollama-gemma3-12b,South Korea,Mother,role,0.9281433773331552,0.9631396508109106,0.03499627347775536
ollama-gemma3-12b,South Korea,Mother,trait,0.9182958340544894,,
ollama-gemma3-12b,South Korea,Nanny,direct_marker,0.85660465784613,0.7585674225535729,-0.09803723529255715
ollama-gemma3-12b,South Korea,Nanny,domain,0.9182958340544894,,
ollama-gemma3-12b,South Korea,Nanny,role,0.9823368126263243,0.9051583695221752,-0.07717844310414912
ollama-gemma3-12b,South Korea,Older Brother,direct_marker,0.7668937437992748,0.8080141510844469,0.04112040728517208
ollama-gemma3-12b,South Korea,Older Brother,role,0.9767405284749316,0.9256268097214797,-0.05111371875345194
ollama-gemma3-12b,South Korea,Older Sister,direct_marker,0.7854752972273343,0.8902220097637678,0.10474671253643342
ollama-gemma3-12b,South Korea,Older Sister,role,0.979613309799034,0.9394916744304005,-0.04012163536863356
ollama-gemma3-12b,South Korea,Teacher,direct_marker,0.8260742242427029,0.8194483718728035,-0.006625852369899432
ollama-gemma3-12b,South Korea,Teacher,role,0.9415593781188417,0.9693498878507173,0.02779050973187558
ollama-gemma3-12b,South Korea,Teacher,trait,,1.0,
ollama-gemma3-12b,South Korea,Uncle,direct_marker,0.7891066453068238,0.7638295372627469,-0.0252771080440769
ollama-gemma3-12b,South Korea,Uncle,domain,,1.0,
ollama-gemma3-12b,South Korea,Uncle,role,0.9413841874878828,0.9334151724220465,-0.007969015065836249
ollama-gemma3-12b,Spain,Aunt,direct_marker,0.8491853220906186,0.8699155297736259,0.020730207683007262
ollama-gemma3-12b,Spain,Aunt,role,0.9481832530230832,0.9668633469624776,0.018680093939394404
ollama-gemma3-12b,Spain,Cousin,direct_marker,0.8054744763843986,0.8070027314271102,0.0015282550427115904
ollama-gemma3-12b,Spain,Cousin,role,0.9432680223653439,0.9408356220679627,-0.002432400297381232
ollama-gemma3-12b,Spain,Family Doctor,direct_marker,0.7143973670023926,0.8622039089312961,0.1478065419289034
ollama-gemma3-12b,Spain,Family Doctor,domain,1.0,,
ollama-gemma3-12b,Spain,Family Doctor,role,0.9589312147317726,0.979613309799034,0.020682095067261486
ollama-gemma3-12b,Spain,Family Doctor,trait,1.0,,
ollama-gemma3-12b,Spain,Father,direct_marker,0.7358011307048989,0.9115339911368306,0.1757328604319317
ollama-gemma3-12b,Spain,Father,role,0.9234134866783771,0.9902871167541443,0.06687363007576719
ollama-gemma3-12b,Spain,Grandfather,direct_marker,0.7816596645276667,0.7876520238845568,0.005992359356890131
ollama-gemma3-12b,Spain,Grandfather,domain,,1.0,
ollama-gemma3-12b,Spain,Grandfather,role,0.971710547032753,0.9683829119432609,-0.003327635089492076
ollama-gemma3-12b,Spain,Grandmother,direct_marker,0.8879294741223203,0.7854752972273343,-0.10245417689498593
ollama-gemma3-12b,Spain,Grandmother,role,0.9693498878507173,0.9462155386512873,-0.023134349199430027
ollama-gemma3-12b,Spain,Mother,direct_marker,0.8527924884900404,0.8446958733715438,-0.008096615118496575
ollama-gemma3-12b,Spain,Mother,role,0.9606293157795305,0.8908817241031336,-0.06974759167639688
ollama-gemma3-12b,Spain,Nanny,direct_marker,0.7872226051203908,0.9911594714322187,0.20393686631182795
ollama-gemma3-12b,Spain,Nanny,role,0.9670442809186827,0.9056154043054859,-0.06142887661319674
ollama-gemma3-12b,Spain,Older Brother,direct_marker,0.92146324007577,0.7664572819896989,-0.1550059580860711
ollama-gemma3-12b,Spain,Older Brother,domain,,0.9999999999999998,
ollama-gemma3-12b,Spain,Older Brother,role,0.9837343597681094,0.9755937888228713,-0.008140570945238124
ollama-gemma3-12b,Spain,Older Sister,direct_marker,0.8631205685666311,0.8522189024876077,-0.010901666079023431
ollama-gemma3-12b,Spain,Older Sister,role,0.9184680910201757,0.9435686311493952,0.025100540129219473
ollama-gemma3-12b,Spain,Teacher,direct_marker,0.8848616689990428,0.9138646883853214,0.029003019386278583
ollama-gemma3-12b,Spain,Teacher,role,0.970127435900419,0.9471265725180562,-0.023000863382362846
ollama-gemma3-12b,Spain,Uncle,direct_marker,0.9517961807358447,0.8560873938623892,-0.09570878687345552
ollama-gemma3-12b,Spain,Uncle,domain,,0.9182958340544894,
ollama-gemma3-12b,Spain,Uncle,role,0.9693498878507173,0.9419735369049058,-0.02737635094581148
ollama-gemma3-12b,Sri Lanka,Aunt,direct_marker,0.7743974703476993,0.9283832117695865,0.15398574142188715
ollama-gemma3-12b,Sri Lanka,Aunt,domain,,0.9182958340544894,
ollama-gemma3-12b,Sri Lanka,Aunt,role,0.9782223928152853,0.9526573636515288,-0.02556502916375658
ollama-gemma3-12b,Sri Lanka,Cousin,direct_marker,0.7725068857142601,0.8260742242427029,0.053567338528442865
ollama-gemma3-12b,Sri Lanka,Cousin,role,0.9766874637103274,0.9866599586738648,0.00997249496353736
ollama-gemma3-12b,Sri Lanka,Family Doctor,direct_marker,0.9439592513355664,0.81734542214651,-0.1266138291890564
ollama-gemma3-12b,Sri Lanka,Family Doctor,role,0.9700449806689345,0.9488292407433713,-0.02121573992556325
ollama-gemma3-12b,Sri Lanka,Father,direct_marker,0.7323395250202963,0.7476722347614897,0.015332709741193384
ollama-gemma3-12b,Sri Lanka,Father,domain,,1.0,
ollama-gemma3-12b,Sri Lanka,Father,role,0.9631396508109106,0.9575566127924678,-0.005583038018442732
ollama-gemma3-12b,Sri Lanka,Grandfather,direct_marker,0.9206198357143047,0.8387106419146823,-0.08190919379962247
ollama-gemma3-12b,Sri Lanka,Grandfather,role,0.9407187364499412,0.9285119559395825,-0.012206780510358728
ollama-gemma3-12b,Sri Lanka,Grandmother,direct_marker,0.8158789989044796,0.7567751872715525,-0.059103811632927106
ollama-gemma3-12b,Sri Lanka,Grandmother,domain,0.9182958340544894,,
ollama-gemma3-12b,Sri Lanka,Grandmother,role,0.9557669955684153,0.9790481237495696,0.023281128181154354
ollama-gemma3-12b,Sri Lanka,Grandmother,trait,1.0,,
ollama-gemma3-12b,Sri Lanka,Mother,direct_marker,,0.771875977210251,
ollama-gemma3-12b,Sri Lanka,Mother,role,0.9670442809186827,0.946394630357186,-0.020649650561496702
ollama-gemma3-12b,Sri Lanka,Nanny,direct_marker,0.9147366491799206,0.8920795639257109,-0.02265708525420973
ollama-gemma3-12b,Sri Lanka,Nanny,role,0.9239732621823583,0.979613309799034,0.055640047616675736
ollama-gemma3-12b,Sri Lanka,Older Brother,direct_marker,0.8980898459737487,0.7419158534223445,-0.1561739925514043
ollama-gemma3-12b,Sri Lanka,Older Brother,role,0.9571982871575145,0.9578791966200297,0.0006809094625152001
ollama-gemma3-12b,Sri Lanka,Older Brother,trait,1.0,,
ollama-gemma3-12b,Sri Lanka,Older Sister,direct_marker,0.7233083338141042,0.8596610491977074,0.13635271538360316
ollama-gemma3-12b,Sri Lanka,Older Sister,role,0.8959908917875196,0.9345171751241372,0.03852628333661767
ollama-gemma3-12b,Sri Lanka,Teacher,direct_marker,0.8527924884900404,0.8622039089312961,0.009411420441255647
ollama-gemma3-12b,Sri Lanka,Teacher,role,0.9512977300603139,0.9654175532860071,0.014119823225693162
ollama-gemma3-12b,Sri Lanka,Uncle,direct_marker,0.886682880001534,0.8438055355643016,-0.042877344437232345
ollama-gemma3-12b,Sri Lanka,Uncle,domain,1.0,,
ollama-gemma3-12b,Sri Lanka,Uncle,role,0.8918251509690839,0.9538124722248905,0.06198732125580664
ollama-gemma3-12b,Thailand,Aunt,direct_marker,0.7640101164527363,0.8101434166941021,0.04613330024136575
ollama-gemma3-12b,Thailand,Aunt,role,0.9333942296484639,0.9296020831075318,-0.003792146540932073
ollama-gemma3-12b,Thailand,Aunt,trait,,0.8112781244591328,
ollama-gemma3-12b,Thailand,Cousin,direct_marker,0.8647869792568114,0.8560873938623892,-0.008699585394422171
ollama-gemma3-12b,Thailand,Cousin,role,0.9668633469624776,0.9869256948050227,0.020062347842545125
ollama-gemma3-12b,Thailand,Family Doctor,direct_marker,0.8429078545765152,0.9018972358711529,0.05898938129463771
ollama-gemma3-12b,Thailand,Family Doctor,role,0.9877523917548534,0.9215442826508702,-0.06620810910398323
ollama-gemma3-12b,Thailand,Father,direct_marker,0.881353453268883,0.7551630862513187,-0.12619036701756436
ollama-gemma3-12b,Thailand,Father,role,0.9837273962594129,0.9552222128375472,-0.0285051834218657
ollama-gemma3-12b,Thailand,Grandfather,direct_marker,0.8085947862963575,0.7892663542982413,-0.01932843199811618
ollama-gemma3-12b,Thailand,Grandfather,role,0.9606293157795305,0.9583832232923284,-0.0022460924872020893
ollama-gemma3-12b,Thailand,Grandmother,direct_marker,0.9629470156266076,0.7323395250202963,-0.23060749060631125
ollama-gemma3-12b,Thailand,Grandmother,domain,0.8112781244591328,,
ollama-gemma3-12b,Thailand,Grandmother,role,0.955339050195848,0.9499789918428667,-0.005360058352981256
ollama-gemma3-12b,Thailand,Mother,direct_marker,0.875,0.7118974703476993,-0.16310252965230065
ollama-gemma3-12b,Thailand,Mother,role,0.9637937143414417,0.9726693286359419,0.008875614294500234
ollama-gemma3-12b,Thailand,Nanny,direct_marker,0.8576611402529865,0.9789283426941484,0.12126720244116196
ollama-gemma3-12b,Thailand,Nanny,role,0.9738495242771876,0.952576385976388,-0.021273138300799577
ollama-gemma3-12b,Thailand,Older Brother,direct_marker,0.8304887289470878,0.8479836109346184,0.017494881987530575
ollama-gemma3-12b,Thailand,Older Brother,domain,,1.0,
ollama-gemma3-12b,Thailand,Older Brother,role,0.9726693286359419,0.9837273962594129,0.011058067623470946
ollama-gemma3-12b,Thailand,Older Brother,trait,,1.0,
ollama-gemma3-12b,Thailand,Older Sister,direct_marker,0.5446150394212924,0.7455574250275929,0.2009423856063005
ollama-gemma3-12b,Thailand,Older Sister,role,0.9580825804866169,0.9441880147114827,-0.013894565775134149
ollama-gemma3-12b,Thailand,Teacher,direct_marker,0.965633607142825,0.7664572819896989,-0.1991763251531261
ollama-gemma3-12b,Thailand,Teacher,role,0.9549080284177106,0.9536102086656468,-0.001297819752063778
ollama-gemma3-12b,Thailand,Uncle,direct_marker,0.6840384356390417,0.7455574250275929,0.06151898938855127
ollama-gemma3-12b,Thailand,Uncle,role,0.9902871167541443,0.9467140668718961,-0.043573049882248194
ollama-gemma3-12b,Turkey,Aunt,direct_marker,0.7442626474488743,0.9080636898218125,0.16380104237293824
ollama-gemma3-12b,Turkey,Aunt,role,0.963698336942612,0.9432680223653439,-0.02043031457726807
ollama-gemma3-12b,Turkey,Cousin,direct_marker,0.8288713632524446,0.9770455804590026,0.148174217206558
ollama-gemma3-12b,Turkey,Cousin,role,0.9415593781188417,0.9067569634005249,-0.0348024147183168
ollama-gemma3-12b,Turkey,Family Doctor,direct_marker,0.8850355544046856,0.8491853220906186,-0.03585023231406703
ollama-gemma3-12b,Turkey,Family Doctor,role,0.970127435900419,0.9739940611200375,0.003866625219618447
ollama-gemma3-12b,Turkey,Father,direct_marker,0.8043461359047004,0.7402395000567985,-0.06410663584790188
ollama-gemma3-12b,Turkey,Father,role,0.963698336942612,0.952576385976388,-0.011121950966223926
ollama-gemma3-12b,Turkey,Grandfather,direct_marker,0.8744996115311403,0.625418115623811,-0.2490814959073293
ollama-gemma3-12b,Turkey,Grandfather,role,0.9685921904321414,0.9552222128375472,-0.01336997759459424
ollama-gemma3-12b,Turkey,Grandmother,direct_marker,0.7193329040881773,0.700576754845952,-0.01875614924222524
ollama-gemma3-12b,Turkey,Grandmother,role,0.9654072281757703,0.9352672625244963,-0.03013996565127397
ollama-gemma3-12b,Turkey,Mother,direct_marker,0.8527924884900404,0.9206198357143047,0.06782734722426431
ollama-gemma3-12b,Turkey,Mother,role,0.9389474306752342,0.9648771112693857,0.02592968059415146
ollama-gemma3-12b,Turkey,Nanny,direct_marker,0.881353453268883,0.8390974419694663,-0.042256011299416696
ollama-gemma3-12b,Turkey,Nanny,role,0.9441880147114827,0.9795193359563686,0.035331321244885916
ollama-gemma3-12b,Turkey,Older Brother,direct_marker,0.8616157143988104,0.7394359844601424,-0.12217972993866799
ollama-gemma3-12b,Turkey,Older Brother,role,0.9813826321169241,0.9221804688852169,-0.05920216323170724
ollama-gemma3-12b,Turkey,Older Brother,trait,,1.0,
ollama-gemma3-12b,Turkey,Older Sister,direct_marker,0.9115339911368306,0.7755490855036324,-0.1359849056331982
ollama-gemma3-12b,Turkey,Older Sister,role,0.9246934699012204,0.9250327765565945,0.00033930665537418303
ollama-gemma3-12b,Turkey,Older Sister,trait,,1.0,
ollama-gemma3-12b,Turkey,Teacher,direct_marker,0.8920795639257109,0.8079022659701258,-0.08417729795558504
ollama-gemma3-12b,Turkey,Teacher,role,0.9460818874660354,0.9774795888896628,0.03139770142362741
ollama-gemma3-12b,Turkey,Teacher,trait,,1.0,
ollama-gemma3-12b,Turkey,Uncle,direct_marker,0.8271432690512577,0.8112781244591329,-0.015865144592124736
ollama-gemma3-12b,Turkey,Uncle,domain,0.9182958340544894,,
ollama-gemma3-12b,Turkey,Uncle,role,0.9683098460069322,0.9710459299447973,0.0027360839378651747
ollama-gemma3-12b,United Arab Emirates,Aunt,direct_marker,0.9134443205612237,0.8194483718728035,-0.0939959486884202
ollama-gemma3-12b,United Arab Emirates,Aunt,domain,0.9182958340544894,,
ollama-gemma3-12b,United Arab Emirates,Aunt,role,0.9512977300603139,0.9839668887747173,0.032669158714403346
ollama-gemma3-12b,United Arab Emirates,Cousin,direct_marker,0.8605934330165175,0.750807235905091,-0.10978619711142645
ollama-gemma3-12b,United Arab Emirates,Cousin,role,0.9642388260732415,0.9654072281757703,0.001168402102528776
ollama-gemma3-12b,United Arab Emirates,Family Doctor,direct_marker,0.808046297889717,0.8071654175796328,-0.0008808803100842644
ollama-gemma3-12b,United Arab Emirates,Family Doctor,role,0.9100672425850723,0.9795193359563686,0.06945209337129632
ollama-gemma3-12b,United Arab Emirates,Father,direct_marker,0.7668937437992748,0.8292292252633802,0.06233548146410539
ollama-gemma3-12b,United Arab Emirates,Father,role,0.9434883499074127,0.9693498878507173,0.02586153794330459
ollama-gemma3-12b,United Arab Emirates,Grandfather,direct_marker,0.7313776131322518,0.5700338813359286,-0.16134373179632322
ollama-gemma3-12b,United Arab Emirates,Grandfather,role,0.9737344293735188,0.9258251587376914,-0.047909270635827395
ollama-gemma3-12b,United Arab Emirates,Grandfather,trait,,1.0,
ollama-gemma3-12b,United Arab Emirates,Grandmother,direct_marker,0.7455574250275929,0.7421885017062522,-0.0033689233213407555
ollama-gemma3-12b,United Arab Emirates,Grandmother,role,0.9529333712989461,0.979031736647071,0.02609836534812493
ollama-gemma3-12b,United Arab Emirates,Mother,direct_marker,0.7725068857142601,0.9206198357143047,0.14811295000004465
ollama-gemma3-12b,United Arab Emirates,Mother,domain,1.0,,
ollama-gemma3-12b,United Arab Emirates,Mother,role,0.9569774455359923,0.9918373461380351,0.034859900602042804
ollama-gemma3-12b,United Arab Emirates,Nanny,direct_marker,0.7689623555349367,0.7814322619606435,0.012469906425706778
ollama-gemma3-12b,United Arab Emirates,Nanny,role,0.9740132095408459,0.9512977300603139,-0.022715479480531986
ollama-gemma3-12b,United Arab Emirates,Older Brother,direct_marker,0.827409557091281,0.9068609253820047,0.07945136829072375
ollama-gemma3-12b,United Arab Emirates,Older Brother,domain,0.9182958340544894,,
ollama-gemma3-12b,United Arab Emirates,Older Brother,role,0.9443406987660425,0.952576385976388,0.00823568721034551
ollama-gemma3-12b,United Arab Emirates,Older Sister,direct_marker,0.9056390622295665,0.820440046737003,-0.08519901549256348
ollama-gemma3-12b,United Arab Emirates,Older Sister,role,0.9536102086656468,0.9820064253709696,0.028396216705322774
ollama-gemma3-12b,United Arab Emirates,Teacher,direct_marker,0.9151375424972877,0.8707342083725792,-0.04440333412470854
ollama-gemma3-12b,United Arab Emirates,Teacher,role,0.9731017796482192,0.9327187108016005,-0.040383068846618686
ollama-gemma3-12b,United Arab Emirates,Uncle,direct_marker,0.8940282437120124,0.9080630942453353,0.014034850533322873
ollama-gemma3-12b,United Arab Emirates,Uncle,role,0.880204609662399,0.9782531661325102,0.09804855647011124
ollama-gemma3-12b,United States,Aunt,direct_marker,0.8186964434150548,0.8106317861686879,-0.008064657246366846
ollama-gemma3-12b,United States,Aunt,domain,,0.8112781244591328,
ollama-gemma3-12b,United States,Aunt,role,0.9440847282550949,0.9440847282550949,0.0
ollama-gemma3-12b,United States,Cousin,direct_marker,0.8949645376549995,0.8383457075860213,-0.056618830068978165
ollama-gemma3-12b,United States,Cousin,role,0.9410300000618015,0.9258224714892337,-0.015207528572567797
ollama-gemma3-12b,United States,Family Doctor,direct_marker,0.8136524099222412,0.9151375424972877,0.10148513257504654
ollama-gemma3-12b,United States,Family Doctor,domain,,1.0,
ollama-gemma3-12b,United States,Family Doctor,role,0.9536102086656468,0.9577741635653761,0.004163954899729316
ollama-gemma3-12b,United States,Family Doctor,trait,,1.0,
ollama-gemma3-12b,United States,Father,direct_marker,0.807574985963281,0.9202698933070199,0.11269490734373888
ollama-gemma3-12b,United States,Father,role,0.93918039958301,0.9415593781188417,0.0023789785358316884
ollama-gemma3-12b,United States,Grandfather,direct_marker,0.9176188726560588,0.7725068857142601,-0.14511198694179872
ollama-gemma3-12b,United States,Grandfather,role,0.9462155386512873,0.9684082768671313,0.022192738215844
ollama-gemma3-12b,United States,Grandmother,direct_marker,0.625418115623811,0.7702533631659063,0.1448352475420953
ollama-gemma3-12b,United States,Grandmother,domain,,1.0,
ollama-gemma3-12b,United States,Grandmother,role,0.9884897434514175,0.9046679946006441,-0.08382174885077343
ollama-gemma3-12b,United States,Mother,direct_marker,0.9770455804590026,0.7128025995084718,-0.2642429809505308
ollama-gemma3-12b,United States,Mother,role,0.9502160314540065,0.9417876629465414,-0.00842836850746509
ollama-gemma3-12b,United States,Nanny,direct_marker,0.7091479170272448,0.7842757758707254,0.07512785884348061
ollama-gemma3-12b,United States,Nanny,domain,1.0,,
ollama-gemma3-12b,United States,Nanny,role,0.9064140222576809,0.9670442809186827,0.0606302586610018
ollama-gemma3-12b,United States,Older Brother,direct_marker,0.7627069065377661,0.9268796874098556,0.16417278087208953
ollama-gemma3-12b,United States,Older Brother,role,0.9572271858233162,0.9606293157795305,0.0034021299562142504
ollama-gemma3-12b,United States,Older Sister,direct_marker,0.6826061944859854,0.7851347742968418,0.10252857981085639
ollama-gemma3-12b,United States,Older Sister,role,0.9432680223653439,0.9568273036287808,0.013559281263436862
ollama-gemma3-12b,United States,Teacher,direct_marker,0.6760150508789764,0.7551630862513187,0.07914803537234227
ollama-gemma3-12b,United States,Teacher,domain,0.9999999999999998,0.9182958340544894,-0.08170416594551033
ollama-gemma3-12b,United States,Teacher,role,0.9839668887747173,0.9522087784198393,-0.031758110354877966
ollama-gemma3-12b,United States,Uncle,direct_marker,0.7233083338141042,0.8306030253040646,0.1072946914899604
ollama-gemma3-12b,United States,Uncle,domain,,0.8649735207179272,
ollama-gemma3-12b,United States,Uncle,role,0.9460818874660354,0.9628616847579565,0.01677979729192114
ollama-gemma3-12b,Vietnam,Aunt,direct_marker,0.7455574250275929,0.6913698302025114,-0.05418759482508151
ollama-gemma3-12b,Vietnam,Aunt,role,0.9683098460069322,0.9654072281757703,-0.002902617831161858
ollama-gemma3-12b,Vietnam,Aunt,trait,,1.0,
ollama-gemma3-12b,Vietnam,Cousin,direct_marker,0.9528195311147832,0.8345901684333654,-0.11822936268141782
ollama-gemma3-12b,Vietnam,Cousin,role,1.0,0.9464933129279124,-0.05350668707208761
ollama-gemma3-12b,Vietnam,Family Doctor,direct_marker,0.8446958733715438,0.8446958733715438,0.0
ollama-gemma3-12b,Vietnam,Family Doctor,domain,0.9182958340544894,,
ollama-gemma3-12b,Vietnam,Family Doctor,role,0.9529333712989461,0.9586131999810176,0.005679828682071508
ollama-gemma3-12b,Vietnam,Father,direct_marker,0.625418115623811,0.8588980340728629,0.23347991844905192
ollama-gemma3-12b,Vietnam,Father,role,0.973197315178593,0.96025959150348,-0.012937723675113033
ollama-gemma3-12b,Vietnam,Grandfather,direct_marker,0.8690746665964332,0.8608506056435811,-0.008224060952852108
ollama-gemma3-12b,Vietnam,Grandfather,domain,,0.9182958340544894,
ollama-gemma3-12b,Vietnam,Grandfather,role,0.9456247942583758,0.9763003097789544,0.030675515520578678
ollama-gemma3-12b,Vietnam,Grandmother,direct_marker,0.9190368861092725,0.8387869815263914,-0.08024990458288106
ollama-gemma3-12b,Vietnam,Grandmother,domain,,0.8112781244591328,
ollama-gemma3-12b,Vietnam,Grandmother,role,0.9440847282550949,0.9849357563894758,0.04085102813438091
ollama-gemma3-12b,Vietnam,Grandmother,trait,,1.0,
ollama-gemma3-12b,Vietnam,Mother,direct_marker,0.8647869792568114,0.8393995341599603,-0.02538744509685109
ollama-gemma3-12b,Vietnam,Mother,role,0.9654072281757703,0.9849357563894758,0.019528528213705543
ollama-gemma3-12b,Vietnam,Mother,trait,1.0,1.0,0.0
ollama-gemma3-12b,Vietnam,Nanny,direct_marker,0.8298520266946232,0.9104712149289942,0.08061918823437098
ollama-gemma3-12b,Vietnam,Nanny,role,0.922582664897011,0.974732706942589,0.05215004204557794
ollama-gemma3-12b,Vietnam,Older Brother,direct_marker,0.7851347742968418,0.7609074352683903,-0.024227339028451422
ollama-gemma3-12b,Vietnam,Older Brother,role,0.9739940611200375,0.8918251509690839,-0.08216891015095362
ollama-gemma3-12b,Vietnam,Older Sister,direct_marker,0.8076544754977452,0.8243547363398305,0.016700260842085313
ollama-gemma3-12b,Vietnam,Older Sister,role,0.9389539930020774,0.9613377341556092,0.02238374115353181
ollama-gemma3-12b,Vietnam,Older Sister,trait,,1.0,
ollama-gemma3-12b,Vietnam,Teacher,direct_marker,0.7872087135702291,0.6388067184095578,-0.14840199516067132
ollama-gemma3-12b,Vietnam,Teacher,domain,1.0,,
ollama-gemma3-12b,Vietnam,Teacher,role,0.9538124722248905,0.9528501699758057,-0.0009623022490847788
ollama-gemma3-12b,Vietnam,Uncle,direct_marker,0.8914546583053802,0.8692910451467635,-0.022163613158616702
ollama-gemma3-12b,Vietnam,Uncle,domain,,0.8112781244591328,
ollama-gemma3-12b,Vietnam,Uncle,role,0.9383479441849394,0.9551262113224166,0.01677826713747721
ollama-gemma3-12b,Vietnam,Uncle,trait,,0.9182958340544894,
ollama-gemma3-27b,Argentina,Aunt,direct_marker,0.9431887805255734,0.7455574250275929,-0.1976313554979805
ollama-gemma3-27b,Argentina,Aunt,domain,0.9182958340544894,,
ollama-gemma3-27b,Argentina,Aunt,role,0.9663852394136753,0.974732706942589,0.008347467528913688
ollama-gemma3-27b,Argentina,Cousin,direct_marker,0.8690746665964332,0.5032583347756457,-0.36581633182078743
ollama-gemma3-27b,Argentina,Cousin,role,0.9383479441849394,0.974627643962504,0.03627969977756462
ollama-gemma3-27b,Argentina,Family Doctor,direct_marker,0.8856014073204163,0.9206198357143047,0.03501842839388847
ollama-gemma3-27b,Argentina,Family Doctor,role,0.9668633469624776,0.96110093337444,-0.005762413588037529
ollama-gemma3-27b,Argentina,Family Doctor,trait,,1.0,
ollama-gemma3-27b,Argentina,Father,direct_marker,0.8881659264001538,0.75,-0.1381659264001538
ollama-gemma3-27b,Argentina,Father,role,0.9578791966200297,0.9676491409916022,0.009769944371572414
ollama-gemma3-27b,Argentina,Grandfather,direct_marker,0.8342022886441013,0.8868595071429147,0.05265721849881344
ollama-gemma3-27b,Argentina,Grandfather,role,0.9775626835640333,0.9798413217735698,0.0022786382095364432
ollama-gemma3-27b,Argentina,Grandfather,trait,,1.0,
ollama-gemma3-27b,Argentina,Grandmother,direct_marker,0.9206198357143047,0.7456573285181992,-0.1749625071961055
ollama-gemma3-27b,Argentina,Grandmother,role,0.9578791966200297,0.971237486072349,0.013358289452319316
ollama-gemma3-27b,Argentina,Mother,direct_marker,0.8118126881672664,0.7854752972273343,-0.026337390939932037
ollama-gemma3-27b,Argentina,Mother,role,0.9311066102039657,0.9054584022975298,-0.02564820790643585
ollama-gemma3-27b,Argentina,Mother,trait,1.0,,
ollama-gemma3-27b,Argentina,Nanny,direct_marker,0.933510035736515,0.8427376486136672,-0.09077238712284785
ollama-gemma3-27b,Argentina,Nanny,role,0.9866599586738648,0.9258224714892337,-0.06083748718463111
ollama-gemma3-27b,Argentina,Older Brother,direct_marker,0.9346062324545017,0.7725068857142601,-0.16209934674024162
ollama-gemma3-27b,Argentina,Older Brother,role,0.9370821650913939,0.9509223190737738,0.013840153982379921
