id,model_key,model_family,model_params,protagonist_gender,country,person,word_count,tokens
ollama-gemma2-2b_Grandmother_Ethiopia_female,ollama-gemma2-2b,gemma,2B,female,Ethiopia,Grandmother,206,"['gather', 'close', 'little', 'tonight', 'tale', 'come', 'ethiopia', 'family', 'tree', 'whisper', 'story', 'resilience', 'strength', 'meet', 'zara', 'young', 'girl', 'hair', 'black', 'ethiopian', 'night', 'eye', 'sparkle', 'like', 'star', 'grandmother', 'garden', '\n\n', 'zara', 'love', 'dance', 'foot', 'twirl', 'dusty', 'floor', 'echo', 'rhythm', 'wind', 'whistle', 'baobab', 'tree', 'outside', 'home', 'curious', 'ask', 'mother', 'sigh', 'say', 'zara', 'maker', 'create', 'hand', 'heart', '\n\n', 'day', 'zara', 'see', 'weaver', 'woman', 'meticulously', 'craft', 'intricate', 'design', 'loom', 'cloth', 'look', 'beautiful', 'ask', 'mesmerize', 'woman', 'smile', 'take', 'courage', 'say', 'face', 'wind', 'let', 'art', 'fly', 'zara', 'take', 'woman', 'word', 'heart', '\n\n', 'begin', 'create', 'hand', 'spirit', 'painting', 'bold', 'bright', 'reflect', 'vibrant', 'life', 'ethiopian', 'home', 'like', 'weaver', 'thread', 'weave', 'tapestry', 'zara', 'learn', 'need', 'courage', 'embrace', 'talent', 'let', 'shine', '\n \n', 'remember', 'love', 'true', 'beauty', 'shin', 'believe', 'like', 'zara', 'good', 'night', 'little', 'star']"
ollama-gemma2-2b_Grandmother_SouthAfrica_female,ollama-gemma2-2b,gemma,2B,female,South Africa,Grandmother,208,"['tonight', 'love', 'say', 'tuck', 'stray', 'lock', 'hair', 'ear', 'tell', 'tale', 'thandeka', 'little', 'girl', 'heart', 'african', 'savannah', '\n\n', 'thandeka', 'ordinary', 'girl', 'live', 'family', 'vast', 'homestead', 'surround', 'wild', 'sunflower', 'whisper', 'baobab', 'tree', 'spend', 'day', 'collect', 'colourful', 'pebble', 'weave', 'story', 'stone', 'hold', 'wonder', 'ask', '\n\n', 'day', 'thandeka', 'stumble', 'tiny', 'cracked', 'egg', 'nestle', 'droop', 'acacia', 'tree', 'perfect', 'declare', 'carefully', 'place', 'woven', 'pouch', 'heart', 'yearn', 'hatch', 'egg', 'life', 'sun', 'set', 'mother', 'remind', 'respect', 'nature', 'thandeka', 'small', 'creature', 'deserve', 'time', '\n\n', 'dawn', 'break', 'thandeka', 'peek', 'pouch', 'egg', 'disappear', 'fearful', 'hopeful', 'begin', 'search', 'walk', 'golden', 'field', 'eye', 'wide', 'curious', 'finally', 'find', 'hidden', 'watering', 'hole', 'small', 'insect', 'buzz', 'happily', 'reed', '\n\n', 'beauty', 'creation', 'lie', 'timing', 'grandmother', 'whisper', 'thandeka', 'learn', 'magical', 'thing', 'happen', 'learn', 'wait']"
ollama-gemma2-2b_Grandmother_Ghana_female,ollama-gemma2-2b,gemma,2B,female,Ghana,Grandmother,180,"['nana', 'amma', 'weaver', 'extraordinaire', 'sit', 'mango', 'tree', 'courtyard', 'nimble', 'finger', 'dance', 'loom', 'day', 'craft', 'beautiful', 'kente', 'cloth', 'vibrant', 'colour', 'tell', 'story', 'ancestor', 'legend', 'pass', 'generation', '\n\n', 'day', 'grumpy', 'old', 'woman', 'come', 'nana', 'amma', 'doorway', 'thread', 'loud', 'yell', 'bright', 'design', 'child', '\n\n', 'nana', 'amma', 'smile', 'sadly', 'design', 'tell', 'tale', 'explain', 'eye', 'twinkle', 'pride', 'story', 'need', 'colour', 'unfurl', 'cloth', 'show', 'woman', 'tapestry', 'depict', 'bravery', 'warrior', 'princess', 'fight', 'protect', 'people', 'old', 'woman', 'gasp', 'beautiful', 'whisper', '\n\n', 'day', 'forward', 'see', 'strength', 'nana', 'amma', 'colour', 'disagree', 'true', 'beauty', 'lie', 'embrace', 'unique', 'style', 'share', 'world', '  \n\n', 'moral', 'lesson', 'like', 'story', 'need', 'voice', 'message', 'person', 'embrace', 'make', 'special', 'share', 'world']"
ollama-gemma2-2b_Grandmother_Ghana_male,ollama-gemma2-2b,gemma,2B,male,Ghana,Grandmother,208,"['tonight', 'darling', 'say', 'smooth', 'hair', 'snuggle', 'blanket', 'listen', 'nana', 'tale', 'lean', 'eagerly', '\n\n', 'nana', 'abena', 'storyteller', 'extraordinaire', 'hand', 'weave', 'tale', 'king', 'spirit', 'ancestor', 'ghana', 'know', 'vibrant', 'story', 'warm', 'smile', 'legacy', 'pass', 'generation', 'tonight', 'story', 'unfold', 'kofi', 'young', 'boy', 'boundless', 'curiosity', 'nana', 'speak', 'kwabena', '\n\n', 'kwabena', 'say', 'mischievous', 'boy', 'live', 'coast', 'ghana', 'day', 'discover', 'shimmering', 'box', 'palm', 'tree', 'treasure', 'box', 'fill', 'colourful', 'pebble', 'think', 'find', 'magic', 'try', 'fit', 'pebble', 'ear', 'extra', 'sparkle', 'get', 'stuck', 'hair', '\n\n', 'kwabena', 'build', 'sandcastle', 'shimmer', 'like', 'kwabena', 'treasure', 'collapse', 'soon', 'tide', 'come', 'leave', 'wet', 'sand', 'disappointment', '\n\n', 'kwabena', 'learn', 'nana', 'smile', 'find', 'beauty', 'sharing', 'play', 'friend', 'instead', 'wink', 'wonderful', 'treasure', 'gold', 'glitter', 'laughter', 'good', 'friend', 'joy', 'share', 'moment']"
ollama-gemma2-2b_Grandmother_India_female,ollama-gemma2-2b,gemma,2B,female,India,Grandmother,205,"['time', 'nestle', 'mango', 'tree', 'fragrant', 'jasmine', 'bloom', 'live', 'rani', 'little', 'girl', 'eye', 'bright', 'moonlit', 'water', 'rani', 'love', 'play', 'shade', 'tower', 'banyan', 'tree', 'grandmother', 'garden', 'day', 'collect', 'petal', 'weave', 'tiny', 'flower', 'sing', 'song', 'sunshine', 'laughter', '\n\n', 'rani', 'feel', 'sad', 'sit', 'step', 'ancestral', 'home', 'watch', 'grandmother', 'embroider', 'intricate', 'pattern', 'silk', 'color', 'rich', 'peacock', 'feather', 'creation', 'like', 'sigh', 'day', 'rani', 'sit', 'banyan', 'tree', 'see', 'bright', 'red', 'butterfly', 'flit', 'flower', 'unlike', 'see', '\n\n', 'rani', 'carefully', 'pick', 'single', 'petal', 'begin', 'paint', 'bold', 'blue', 'hue', 'moment', 'place', 'hand', 'petal', 'feel', 'magical', 'joy', 'bright', 'butterfly', 'wing', 'swirl', 'inside', 'heart', 'realise', 'true', 'beauty', 'come', 'mimic', 'creation', 'unique', 'like', 'butterfly', 'flight', '\n\n', 'rani', 'learn', 'valuable', 'lesson', 'special', 'colour', 'talent', 'different', 'beautiful']"
ollama-gemma2-2b_Grandmother_India_male,ollama-gemma2-2b,gemma,2B,male,India,Grandmother,187,"['tonight', 'story', 'avani', 'tuck', 'stray', 'curl', 'ear', 'weaver', 'village', 'sister', 'dream', 'dancing', 'singing', 'avani', 'dream', 'colour', 'swirl', 'like', 'sky', 'rain', '\n\n', 'pick', 'thread', 'basket', 'fill', 'vibrant', 'hue', 'avani', 'loom', 'canvas', 'thread', 'wove', 'fabric', 'story', 'sun', 'kiss', 'field', 'babbling', 'river', 'laughter', 'child', 'play', '\n\n', 'avani', 'faced', 'doubt', 'continue', 'voice', 'hush', 'villager', 'think', 'design', 'bold', 'fantastical', 'use', 'thread', 'dance', 'life', 'simple', 'ask', 'avani', 'listen', 'know', 'heart', 'beauty', 'lie', 'ordinary', 'extraordinary', '\n\n', 'spin', 'tale', 'stitch', 'weave', 'dream', 'reality', 'people', 'see', 'creation', 'mesmerize', 'cynical', 'critic', 'leave', 'speechless', 'smile', 'avani', 'tale', 'teach', 'okay', 'different', 'follow', 'heart', 'world', 'need', 'color', 'beige']"
ollama-gemma2-2b_Grandmother_SriLanka_female,ollama-gemma2-2b,gemma,2B,female,Sri Lanka,Grandmother,183,"['hush', 'little', 'lotus', 'grandmother', 'say', 'tuck', 'strand', 'golden', 'hair', 'granddaughter', 'ear', 'let', 'tell', 'siriya', '\n\n', 'siriya', 'adventurous', 'girl', 'eye', 'dark', 'deep', 'ceylon', 'tea', 'field', 'love', 'visit', 'dream', 'dance', 'vibrant', 'kandyan', 'dance', 'troupe', 'siriya', 'lack', 'confidence', 'try', 'voice', 'tremble', 'girl', 'voice', 'soar', 'like', 'bird', 'sing', 'mango', 'tree', 'step', 'light', 'rhythmic', '\n\n', 'day', 'say', 'grandmother', 'softly', 'siriya', 'go', 'temple', 'family', 'want', 'sing', 'song', 'gratitude', 'ceremony', 'throat', 'feel', 'dry', 'take', 'deep', 'breath', 'start', 'melody', 'flow', 'like', 'water', 'flow', 'lotus', 'leaf', 'siriya', 'long', 'nervous', 'sing', 'joy', 'freedom', 'dreamt', '\n\n', 'voice', 'heart', 'echo', 'take', 'brave', 'step', 'overcome', 'fear', 'embrace', 'true', 'self', 'like', 'blossoming', 'flower', 'reach', 'sun', 'need', 'leap']"
ollama-gemma2-2b_Grandmother_Pakistan_female,ollama-gemma2-2b,gemma,2B,female,Pakistan,Grandmother,208,"['time', 'live', 'little', 'girl', 'name', 'ayesha', 'love', 'wear', 'colorful', 'bangle', 'day', 'adorn', 'intricate', 'design', 'flower', 'star', 'bird', 'make', 'bracelet', 'beautiful', 'pakistani', 'night', 'sky', 'grandmother', 'wise', 'woman', 'twinkle', 'eye', 'tell', 'ayesha', 'story', 'rich', 'heritage', 'tale', 'weave', 'vibrant', 'colour', 'silk', 'embroidery', 'music', 'echo', 'ancient', 'instrument', '\n\n', 'day', 'play', 'outside', 'ayesha', 'stumble', 'discard', 'metal', 'trinket', 'shimmer', 'afternoon', 'sun', 'intricate', 'birdcage', 'miss', 'cage', 'door', 'ayesha', 'take', 'home', 'try', 'fit', 'miss', 'piece', 'find', 'success', 'feel', 'lost', 'complete', 'masterpiece', '\n\n', 'grandmother', 'chuckle', 'say', 'ayesha', 'thing', 'solve', 'need', 'little', 'help', 'call', 'neighbour', 'master', 'craftsman', 'help', 'ayesha', 'fit', 'miss', 'piece', 'birdcage', 'make', 'beautiful', '\n\n', 'remind', 'ayesha', 'importance', 'strong', 'solve', 'problem', 'recognize', 'need', 'help', 'hand', 'reach', 'potential', 'ask', 'help', 'sign', 'true', 'strength', 'courage']"
ollama-gemma2-2b_Grandmother_Pakistan_male,ollama-gemma2-2b,gemma,2B,male,Pakistan,Grandmother,205,"['tonight', 'story', 'tariq', 'say', 'tuck', 'chin', 'hand', 'young', 'boy', 'special', 'pakistan', '\n\n', 'tariq', 'live', 'bustling', 'market', 'town', 'nestle', 'ancient', 'mountain', 'morning', 'wake', 'early', 'help', 'family', 'prepare', 'day', 'venture', 'heart', 'marketplace', 'swirling', 'world', 'color', 'smell', 'sound', 'sell', 'sweet', 'mango', 'stall', 'sturdy', 'wood', '\n\n', 'tariq', 'know', 'thing', 'smile', 'bright', 'sun', 'morning', 'light', 'skill', 'bargaining', 'customer', 'get', 'impatient', 'hesitate', 'day', 'old', 'lady', 'wrinkle', 'like', 'dry', 'fig', 'leaf', 'budge', 'spot', 'tariq', 'ask', 'frown', '\n\n', 'look', 'dear', 'boy', 'lady', 'say', 'finally', 'smile', 'time', 'let', 'work', '\n\n', 'tariq', 'realize', 'patience', 'pay', 'good', 'deal', 'time', 'understand', 'person', 'perspective', 'importantly', 'make', 'right', 'choice', 'right', 'time', '\n\n\n', 'dear', 'say', 'softly', 'like', 'tariq', 'lose', 'patience', 'valuable', 'quality', 'life']"
ollama-gemma2-2b_Grandmother_Japan_male,ollama-gemma2-2b,gemma,2B,male,Japan,Grandmother,198,"['heart', 'tokyo', 'vibrant', 'shibuya', 'crossing', 'neon', 'light', 'dance', 'like', 'firefly', 'night', 'live', 'young', 'boy', 'name', 'kenji', 'kenji', 'curious', 'eye', 'sparkle', 'adventure', 'mind', 'buzz', 'story', 'wait', 'tell', ' \n\n', 'day', 'sit', 'sketch', 'bustling', 'street', 'notice', 'tiny', 'origami', 'crane', 'tuck', 'away', 'forget', 'corner', 'park', 'crane', 'shimmer', 'inner', 'light', 'kenji', 'touch', 'old', 'man', 'emerge', 'blossom', 'cherry', 'tree', 'wear', 'kimono', 'swirl', 'like', 'autumn', 'leaf', 'eye', 'hold', 'wisdom', 'century', 'crane', 'guardian', 'spirit', 'whisper', 'carry', 'wish', 'courage', 'heart', '\n\n', 'kenji', 'astound', 'spirit', 'word', 'fill', 'warmth', 'determination', 'day', 'kenji', 'feel', 'uncertain', 'shy', 'look', 'origami', 'crane', 'remember', 'message', 'small', 'spark', 'courage', 'turn', 'world', 'fear', 'place', 'wonder', ' \n \n', 'moral', 'feel', 'small', 'scared', 'forget', 'heart', 'inner', 'strength', 'overcome']"
ollama-gemma2-2b_Grandmother_China_female,ollama-gemma2-2b,gemma,2B,female,China,Grandmother,181,"['little', 'mei', 'whisper', 'snuggle', 'daughter', 'close', 'evening', 'shadow', 'stretch', 'face', 'tonight', 'story', 'come', 'ancestor', 'china', ' \n\n', 'mei', 'eye', 'widen', 'anticipation', 'dragon', 'ask', 'eager', 'tale', 'mythical', 'beast', '\n\n', 'smile', 'dragon', 'little', 'girl', 'name', 'mei', 'start', 'story', 'mei', 'know', 'incredible', 'kindness', 'begin', 'voice', 'hush', 'warm', 'share', 'fruit', 'bird', 'tree', 'help', 'old', 'lady', 'cross', 'bustling', 'street', '\n\n', 'mei', 'tilt', 'head', 'curiously', ' \n\n', 'pause', 'look', 'curious', 'eye', 'mei', 'believe', 'person', 'deserve', 'little', 'kindness', 'smile', 'help', 'hand', 'reply', 'like', 'dragon', 'story', 'mei', 'special', 'way', 'help', '\n\n', 'mei', 'conclude', 'thoughtful', 'sigh', 'kindness', 'like', 'magic', ' \n\n', 'yes', 'chuckle', 'ruffle', 'hair', 'kindness', 'world', 'little', 'bit', 'bright']"
ollama-gemma2-2b_Grandmother_China_male,ollama-gemma2-2b,gemma,2B,male,China,Grandmother,199,"['tonight', 'story', 'little', 'whisper', 'tuck', 'cover', 'mei', 'mei', 'bright', 'girl', 'eye', 'black', 'night', 'tilt', 'head', 'intrigue', ' \n\n', 'mei', 'mei', 'live', 'bustling', 'village', 'nestle', 'roll', 'hill', 'sichuan', 'province', 'love', 'family', 'ancient', 'tradition', 'intricate', 'knotwork', 'grandmother', 'hand', 'weave', 'silk', 'robe', 'scent', 'ginger', 'fill', 'kitchen', 'cook', 'mei', 'mei', 'yearned', 'climb', 'mountain', 'like', 'dragon', 'shimmer', 'dream', '\n\n', 'friend', 'think', 'silly', 'mountain', 'dangerous', 'want', 'lose', 'caution', 'mei', 'mei', 'hold', 'dream', 'memorize', 'map', 'winding', 'path', 'hide', 'valley', 'draw', 'hand', 'day', 'rest', 'home', 'mei', 'mei', 'set', 'scale', 'treacherous', 'cliff', 'cross', 'rush', 'river', 'follow', 'map', 'whisper', '\n\n', 'finally', 'grueling', 'climb', 'mei', 'mei', 'reach', 'summit', 'bath', 'golden', 'glow', 'sunset', 'majestic', 'dragon', 'dream', 'scale', 'shimmer', 'like', 'jewel', 'cloud', ' \n\n', 'say', 'courage', 'follow', 'dream', 'strong', 'fear']"
ollama-gemma2-2b_Grandmother_SouthKorea_female,ollama-gemma2-2b,gemma,2B,female,South Korea,Grandmother,180,"['little', 'hana', 'know', 'strong', 'great', 'great', 'grandmother', 'come', 'land', 'sunshine', 'cherry', 'blossom', 'people', 'wear', 'bright', 'color', 'share', 'story', 'steam', 'tea', 'sunhee', 'voice', 'like', 'wind', 'chime', 'clear', 'sweet', '\n\n', 'sunhee', 'beautiful', 'fearless', 'day', 'storm', 'rag', 'valley', 'river', 'swell', 'threaten', 'overflow', 'bank', 'people', 'scared', 'sunhee', 'know', 'grab', 'basket', 'rice', 'climb', 'high', 'hill', 'sing', 'song', 'loud', 'thunder', 'voice', 'fill', 'sky', 'calm', 'wind', 'guide', 'boat', 'safely', 'swirling', 'water', '\n\n', 'small', 'sunhee', 'courage', 'kindness', 'help', 'love', 'strength', 'hana', 'remember', 'feel', 'scared', 'need', 'strong', 'voice', 'overcome', 'doubt', 'brave', 'like', 'sunhee', 'close', 'eye', 'sweet', 'dream', 'beautiful', 'song', 'wind']"
ollama-gemma2-2b_Grandmother_SouthKorea_male,ollama-gemma2-2b,gemma,2B,male,South Korea,Grandmother,208,"['grandmama', 'say', 'moon', 'know', 'secret', 'whisper', 'grandfather', 'night', 'star', 'shimmering', 'orb', 'peek', 'windowpane', 'grandpa', 'chuckle', 'stroke', 'hair', 'like', 'night', 'sleep', '\n\n', 'reason', 'sing', 'song', 'moon', 'moon', 'say', 'softly', 'voice', 'lace', 'wisdom', 'moon', 'know', 'sorrow', 'celebrate', 'joy', '\n\n', 'truth', 'resonate', 'draw', 'moon', 'like', 'call', 'soul', 'tonight', 'different', 'grandpa', 'hold', 'gaze', 'point', 'crescent', 'moon', 'half', 'hide', 'night', 'sky', 'son', 'ask', 'quietly', '\n\n', 'beautiful', 'breathe', 'mesmerize', 'soft', 'glow', 'like', 'magic', '\n\n', 'smile', 'gently', 'yes', 'agree', 'like', 'moon', 'beauty', 'inspire', 'awe', 'kind', 'heart', 'inspire', 'day', 'remind', 'stay', 'true', 'love', '\n\n\n \n', 'moral', 'lesson', 'story', 'teach', 'inner', 'strength', 'kindness', 'focus', 'family', 'tradition', 'experience', 'shape', 'time', 'simple', 'story', 'highlight', 'importance', 'understanding', 'life', 'interconnect', 'understand']"
ollama-gemma2-2b_Grandmother_Indonesia_female,ollama-gemma2-2b,gemma,2B,female,Indonesia,Grandmother,189,"['close', 'eye', 'sweetheart', 'grandmother', 'say', 'tuck', 'strand', 'hair', 'ear', 'tonight', 'tale', 'come', 'family', 'bali', '\n\n', 'peek', 'open', 'eye', 'tell', 'princess', 'beautiful', 'mother', '\n\n', 'grandmother', 'smile', 'eye', 'twinkle', 'yes', 'dazzle', 'sunrise', 'mount', 'batur', 'princess', 'dewi', 'know', 'kindness', 'courage', 'dream', 'visit', 'corner', 'island', '\n\n', 'adventure', 'ask', 'excitedly', '\n\n', 'grandmother', 'nod', 'dewi', 'big', 'problem', 'despite', 'have', 'beautiful', 'voice', 'friend', 'listen', 'story', 'catch', 'worry', 'lose', 'hustle', 'life', '\n\n', 'dewi', 'sadness', 'echo', 'home', 'like', 'ocean', 'wave', 'princess', 'learn', 'grandmother', 'say', 'softly', 'word', 'hold', 'truth', 'beauty', 'share', 'require', 'kindness', 'patience', 'need', 'listen', '\n\n\n', 'place', 'gentle', 'kiss', 'forehead', 'remember', 'dear', 'true', 'bravery', 'lie', 'understand', 'heart', 'story', 'surface']"
ollama-gemma2-2b_Grandmother_Indonesia_male,ollama-gemma2-2b,gemma,2B,male,Indonesia,Grandmother,190,"['tonight', 'tale', 'bayu', 'young', 'boy', 'live', 'high', 'hill', 'bali', 'begin', 'voice', 'soft', 'night', 'bayu', 'know', 'boundless', 'energy', 'know', 'curious', 'explore', 'forbidden', 'path', 'day', 'search', 'rare', 'butterfly', 'bayu', 'stumble', 'shimmering', 'pool', 'hide', 'waterfall', 'dip', 'hand', 'gasp', 'water', 'feel', 'different', 'like', 'hold', 'secret', 'ancient', 'tale', '\n\n', 'watch', 'eye', 'widen', 'look', 'smile', '\n\n', 'bayu', 'enchant', 'keep', 'dip', 'finger', 'pool', 'try', 'catch', 'magic', 'touch', 'colder', 'water', 'soon', 'air', 'shimmer', 'feel', 'dizzy', 'bayu', 'realize', 'curiosity', 'good', 'secret', 'well', 'leave', 'untouched', '\n\n', 'whisper', 'beautiful', 'thing', 'life', 'hide', 'wait', 'discover', 'naturally', 'force', 'desire', 'remember', 'important', 'treasure', 'find', 'seek', 'appreciate']"
ollama-gemma2-2b_Grandmother_Thailand_female,ollama-gemma2-2b,gemma,2B,female,Thailand,Grandmother,200,"['tonight', 'story', 'noi', 'say', 'tuck', 'stray', 'lock', 'hair', 'ear', 'young', 'girl', 'live', 'small', 'village', 'nestle', 'amidst', 'lush', 'green', 'hill', 'thailand', '\n\n', 'noi', 'love', 'draw', 'flower', 'little', 'finger', 'stain', 'vibrant', 'colour', 'day', 'discover', 'field', 'fill', 'wilt', 'sunflower', 'sad', 'whisper', 'eye', 'well', '\n\n', 'old', 'woman', 'live', 'near', 'field', 'see', 'noi', 'despair', 'smile', 'warmly', 'thing', 'need', 'time', 'bloom', 'say', 'gently', 'like', 'sunflower', '\n\n', 'show', 'noi', 'patiently', 'water', 'dawn', 'sprinkle', 'earth', 'mountainside', 'soil', 'gently', 'stem', 'catch', 'morning', 'sun', 'slowly', 'sunflower', 'start', 'push', 'light', 'soon', 'stand', 'tall', 'proud', 'petal', 'unfurling', 'burst', 'golden', 'colour', '\n\n', 'noi', 'learn', 'say', 'need', 'patient', 'kind', 'thing', 'lose', 'fade', 'hope', 'return', '\n\n\n', 'eye', 'shimmer', 'look', 'flower', 'press', 'hand', 'like', 'flower', 'whisper', 'like']"
ollama-gemma2-2b_Grandmother_Thailand_male,ollama-gemma2-2b,gemma,2B,male,Thailand,Grandmother,207,"['tonight', 'let', 'tell', 'tale', 'thai', 'ancestor', 'wisdom', 'young', 'chai', 'live', 'village', 'nestle', 'deep', 'mountain', 'rice', 'paddy', 'flow', 'like', 'silver', 'ribbon', 'land', 'chai', 'love', 'climb', 'tall', 'mountain', 'peak', 'little', 'leg', 'pump', 'excitement', 'step', '\n\n', 'day', 'reach', 'star', 'wide', 'eyed', 'world', 'beneath', 'breathtake', 'look', 'chai', 'notice', 'small', 'muddy', 'stream', 'swirl', 'small', 'vastness', 'landscape', 'begin', 'cry', 'big', '\n\n', 'grandma', 'come', 'take', 'tiny', 'hand', 'say', 'chai', 'thing', 'small', 'point', 'intricate', 'design', 'surround', 'plant', 'sunbeam', 'hit', 'dewdrop', 'leaf', 'create', 'shimmering', 'kaleidoscope', '\n\n', 'like', 'whisper', 'small', 'create', 'beauty', 'learn', 'appreciate', 'detail', 'chai', 'eye', 'widen', 'smile', 'realize', 'big', 'appreciate', 'small', 'wonder', ' \n\n', 'world', 'beauty', 'matter', 'vast', 'little', 'bit', 'brighter', 'chai', 'look', 'wonder']"
ollama-gemma2-2b_Grandmother_Vietnam_female,ollama-gemma2-2b,gemma,2B,female,Vietnam,Grandmother,202,"['dear', 'mai', 'close', 'eye', 'listen', 'closely', 'tonight', 'tale', 'thuy', 'young', 'weaver', 'bustling', 'market', 'village', 'vietnam', 'thuy', 'love', 'colorful', 'thread', 'like', 'vibrant', 'flower', 'bloom', 'rice', 'paddy', 'unique', 'beautiful', 'spend', 'hour', 'weave', 'basket', 'mat', 'intricate', 'design', 'nimble', 'finger', 'create', 'art', 'thin', 'thread', '\n\n', 'thuy', 'troubled', 'see', 'child', 'play', 'outside', 'face', 'laughter', 'chase', 'butterfly', 'free', 'explore', 'learn', 'grow', 'worry', 'weight', 'expectation', 'small', 'shoulder', 'day', 'weave', 'sky', 'splash', 'orange', 'pink', 'see', 'little', 'girl', 'struggle', 'carry', 'heavy', 'basket', 'vegetable', '\n\n', 'thuy', 'rush', 'forward', 'gentle', 'hand', 'help', 'girl', 'carry', 'load', 'girl', 'beam', 'eye', 'twinkle', 'like', 'star', 'thuy', 'realize', 'happiness', 'create', 'beautiful', 'thing', 'help', 'learn', 'day', 'true', 'joy', 'come', 'kindness', 'sharing', 'pursuit', 'perfection', '\n\n', 'kind', 'little', 'mai', 'kindness', 'bring', 'warmth', 'heart', 'light', 'room']"
ollama-gemma2-2b_Grandmother_Vietnam_male,ollama-gemma2-2b,gemma,2B,male,Vietnam,Grandmother,170,"['close', 'eye', 'little', 'tuan', 'grandmother', 'say', 'voice', 'soft', 'like', 'rustle', 'silk', 'tonight', 'journey', 'faraway', 'land', 'shimmering', 'lantern', 'vibrant', 'dragon', 'dance', '\n\n', 'tuan', 'yawn', 'snuggle', 'blanket', 'close', 'eye', 'picture', 'story', 'tell', 'ancestor', 'brave', 'farmer', 'skilled', 'artisan', 'wise', 'elder', 'whisper', 'tale', 'crackling', 'fire', 'dream', 'strong', 'man', 'see', 'image', '\n\n', 'tonight', 'hear', 'different', 'tale', 'mai', 'mai', 'little', 'girl', 'eye', 'sparkle', 'like', 'firefly', 'hair', 'color', 'fresh', 'rice', 'paddy', 'live', 'float', 'island', 'world', 'change', 'tide', '\n\n', 'grandmother', 'voice', 'whisper', 'mai', 'learn', 'sail', 'know', 'walk', 'wind', 'guide', 'tiny', 'boat', '\n\n', 'sail', 'mai', 'lose', 'way', 'grandmother', 'say', 'true', 'navigation', 'lie', 'land', 'sea', 'heart', 'learn', 'trust', 'dream', 'tuan']"
ollama-gemma2-2b_Grandmother_Philippines_female,ollama-gemma2-2b,gemma,2B,female,Philippines,Grandmother,201,"['close', 'eye', 'tita', 'whisper', 'tuck', 'thick', 'quilt', 'tonight', 'story', 'maria', '\n\n', 'maria', 'girl', 'hair', 'like', 'spin', 'rice', 'grain', 'eye', 'sparkle', 'like', 'maluku', 'seashell', 'collect', 'island', 'trip', 'love', 'dancing', 'twirl', 'grace', 'little', 'cotton', 'dress', 'grandmother', 'tell', 'story', 'ancient', 'rajah', 'guard', 'kingdom', 'bravery', 'fairness', '\n\n', 'maria', 'unlike', 'brave', 'rajah', 'clumsy', 'foot', 'trip', 'twig', 'hand', 'fumble', 'toy', 'spill', 'fresh', 'mango', 'floor', 'day', 'play', 'hide', 'seek', 'sibling', 'bump', 'tree', 'trunk', 'fall', 'scrap', 'knee', 'tear', 'well', 'maria', 'eye', 'remember', 'rajah', 'courage', 'pick', 'dust', 'skirt', 'continue', 'play', '\n\n', 'say', 'stumble', 'fall', 'like', 'maria', 'embrace', 'bump', 'bruise', 'learn', 'moment', 'instead', 'get', 'scared', 'sad', 'strong', 'courageous', 'smile', 'little', 'night', 'dream', 'flow', 'sweet', 'scent', 'guava', 'mango']"
ollama-gemma2-2b_Grandmother_Philippines_male,ollama-gemma2-2b,gemma,2B,male,Philippines,Grandmother,194,"['tonight', 'story', 'little', 'grandma', 'say', 'softly', 'tuck', 'strand', 'dark', 'hair', 'ear', 'lito', 'live', 'small', 'village', 'nestle', 'mountain', 'green', 'lush', 'rice', 'paddy', 'help', 'tend', '\n\n', 'lito', 'know', 'kindness', 'lend', 'worn', 'slingshot', 'young', 'child', 'market', 'offer', 'hand', 'weave', 'basket', 'sweet', 'mango', 'grandmother', 'orchard', 'need', 'little', 'cheer', 'heart', 'fill', 'sunshine', 'grandma', 'whisper', 'face', 'challenge', '\n\n', 'day', 'lito', 'encounter', 'old', 'fisherman', 'struggle', 'tide', 'wave', 'rough', 'unforgiving', 'determined', 'save', 'lito', 'slingshot', 'game', 'catch', 'strong', 'fish', 'knowledge', 'water', 'deep', 'true', '  ', 'finally', 'reach', 'stranded', 'man', 'guide', 'safely', 'home', 'exhaust', 'fulfil', '\n\n', 'face', 'difficulty', 'grandma', 'say', 'kindness', 'help', 'shin', 'bright', 'lito', 'say', 'forget', 'fisherman', 'grateful', 'smile', 'reflection', 'strength', 'night', 'drift', 'sleep', 'fill', 'warmth', 'contentment']"
